_id,id,name,shortdescription,description,content,studycredit,location,contact_id,level,learningoutcomes,module_tags,interests_match_score,popularity_score,estimated_difficulty,available_spots,start_date,theme_tags
693c0ce3b5ad81e6e1d1c5d0,198,Minor Making a Difference,"wellbeing, society, professional","This minor is open to social study programs and focuses on the question of how professionals can make a difference within their own practice. Through presence theory, schema theory, philosophy, and an exposure experience, a foundation is created for self-knowledge, self-awareness, and practical wisdom to help realize a social vision.","This minor is open to social study programs and focuses on the question of how professionals can make a difference within their own practice. Through presence theory, schema theory, philosophy, and an exposure experience, a foundation is created for self-knowledge, self-awareness, and practical wisdom to help realize a social vision.",30,['Breda'],74,NLQF6,To be determined,"['wellbeing', 'society', 'professional']",0.59,295,4,77,2025-10-16T00:00:00.000Z,"['Social & Society', 'Medical & Care']"
693c0ce3b5ad81e6e1d1c5d1,199,Acute and Complex Care,"care, wellbeing, acute care","In the minor Acute and Complex Care (ACC), you will deepen your knowledge through a number of acute and complex case studies. These cases focus on various medical specialisms. What makes this minor particularly interesting is that you develop your understanding of clinical care through in-depth analysis of real-world case studies.",Acute and Complex Care; an in-depth minor focused on nursing students.,30,['Breda'],75,NLQF6,To be determined,"['care', 'wellbeing', 'acute', 'care']",0.38,106,2,79,2025-10-04T00:00:00.000Z,"['Social & Society', 'Medical & Care']"
693c0ce3b5ad81e6e1d1c5d2,200,"Child, Maternity and Youth Care","youth, wellbeing","Within the minor Child, Maternity and Youth Care (CMY), care for pregnant women, new mothers, and children aged 0–18 and their parents is central. This in-depth minor covers topics from the areas of expertise of pediatric nurses, obstetric nurses, and youth health nurses. The goal of the minor is to develop a broad, holistic perspective on the child and their surrounding system.","Maternity, child and youth care; an in-depth minor focused on nursing students.",30,['Breda'],76,NLQF6,To be determined,"['youth', 'wellbeing']",0.62,293,1,69,2025-10-19T00:00:00.000Z,"['Social & Society', 'Psychology & Behavior', 'Medical & Care']"
693c0ce3b5ad81e6e1d1c5d3,201,Positive Psychiatry,"psychiatry, nursing_care, complex_conditions, clinical_reasoning, diagnostics","The minor Positive Psychiatry provides in-depth training in nursing care for clients of all ages with one or more complex psychiatric conditions. The starting point of the minor is specialist care based on a generic awareness: all patient problems in the somatic, psychological, functional, social, and existential domains are diagnosed and included in clinical reasoning.",Positive psychiatry,30,['Breda'],77,NLQF6,To be determined,"['psychiatry', 'nursing_care', 'complex_conditions', 'clinical_reasoning', 'diagnostics']",0.32,376,4,47,2025-11-17T00:00:00.000Z,['Medical & Care']
693c0ce3b5ad81e6e1d1c5d4,202,Palliative Care,palliative_care,Palliative care,Palliative care,30,['Breda'],63,NLQF6,To be determined,['palliative_care'],0.89,457,3,47,2025-11-29T00:00:00.000Z,['Medical & Care']
693c0ce3b5ad81e6e1d1c5d5,203,Minor Healthy Living Together,"wellbeing, society, care, healthy lifestyle","A healthy lifestyle is central, with strong attention to the influence of the living environment and meaning in life. Cross-domain collaboration on real-life assignments from the care and wellbeing sector.","A healthy lifestyle is central, with strong attention to the influence of the living environment and meaning in life. Cross-domain collaboration on real-life assignments from the care and wellbeing sector.",30,['Breda'],78,NLQF6,To be determined,"['wellbeing', 'society', 'care', 'healthy', 'lifestyle']",0.47,490,4,56,2025-10-15T00:00:00.000Z,"['Social & Society', 'Medical & Care']"
693c0ce3b5ad81e6e1d1c5d6,204,Rethinking: Working Differently in Healthcare,"care, wellbeing, education, staff shortages, vital employees",To be determined,To be determined,30,['Breda'],62,NLQF6,To be determined,"['care', 'wellbeing', 'education', 'staff_shortage', 'vital', 'employees']",0.73,462,4,60,2025-09-27T00:00:00.000Z,"['Social & Society', 'Medical & Care']"
693c0ce3b5ad81e6e1d1c5d7,205,Breaking Patterns / Social Connection & Wellbeing,"trauma, attachment, development, social connection, inclusion",To be determined,To be determined,30,['Breda'],62,NLQF6,To be determined,"['trauma', 'attachment', 'development', 'social', 'connection', 'inclusion']",0.5,326,2,55,2025-11-12T00:00:00.000Z,"['Psychology & Behavior', 'Social & Society']"
693c0ce3b5ad81e6e1d1c5d8,206,Pedagogical and didactic foundation for professionals,"Pedagogy, didactics, classroom management, lesson design","This module enables students from various study programs to acquire a basic pedagogical and didactic foundation. You learn how to effectively convey your subject-matter expertise to children and young adults of different age groups. The program focuses on fundamental pedagogical and didactic skills, classroom management, and the design of structured learning activities.",Pedagogical and didactic foundation for professionals,30,['Breda'],79,NLQF6,To be determined,"['pedagogy', 'didactics', 'classroom management', 'lesson design']",0.64,313,3,46,2025-09-26T00:00:00.000Z,"['Education & Pedagogy', 'Law', 'Business, Finance & Economics']"
693c0ce3b5ad81e6e1d1c5d9,207,Care in long-term support services,"Support services, care, mental health issues, addiction","What is it like to work with people who require long-term support services? You learn to work methodically with different target groups, such as people with intellectual or physical disabilities, psychiatric conditions, addiction problems and/or a history of detention.","What is it like to work with people who require long-term support services? You learn to work methodically with different target groups, such as people with intellectual or physical disabilities, psychiatric conditions, addiction problems and/or a history of detention.",15,"['Breda', 'Den Bosch']",61,NLQF5,To be determined,"['support services', 'care', 'mental health', 'addiction']",0.66,156,4,73,2025-10-17T00:00:00.000Z,"['Psychology & Behavior', 'Medical & Healthcare']"
693c0ce3b5ad81e6e1d1c5da,208,Well-being and society,"Prevention, well-being, society","Do you want to make a difference (together with other disciplines) for people who are able to participate in society with support? The focus is on methodical and preventive work around themes such as poverty, self-care, working within care networks and debt assistance.","Do you want to make a difference (together with other disciplines) for people who are able to participate in society with support? The focus is on methodical and preventive work around themes such as poverty, self-care, working within care networks and debt assistance.",15,"['Breda', 'Den Bosch']",61,NLQF5,To be determined,"['prevention', 'well-being', 'society']",0.42,13,1,36,2025-11-25T00:00:00.000Z,"['Social & Societal', 'Medical & Healthcare']"
